gid_code,level,name,parent_gid_code
USA.39.3_1,2,Armstrong,USA.39_1
USA.39.4_1,2,Beaver,USA.39_1
USA.39.5_1,2,Bedford,USA.39_1
USA.39.6_1,2,Berks,USA.39_1
USA.39.7_1,2,Blair,USA.39_1
USA.39.8_1,2,Bradford,USA.39_1
USA.39.9_1,2,Bucks,USA.39_1
USA.39.10_1,2,Butler,USA.39_1
USA.39.11_1,2,Cambria,USA.39_1
USA.39.12_1,2,Cameron,USA.39_1
USA.39.13_1,2,Carbon,USA.39_1
USA.39.14_1,2,Centre,USA.39_1
USA.39.15_1,2,Chester,USA.39_1
USA.39.16_1,2,Clarion,USA.39_1
USA.39.17_1,2,Clearfield,USA.39_1
USA.39.18_1,2,Clinton,USA.39_1
USA.39.19_1,2,Columbia,USA.39_1
USA.39.20_1,2,Crawford,USA.39_1
USA.39.21_1,2,Cumberland,USA.39_1
USA.39.22_1,2,Dauphin,USA.39_1
USA.39.23_1,2,Delaware,USA.39_1
USA.39.24_1,2,Elk,USA.39_1
USA.39.25_1,2,Erie,USA.39_1
USA.39.26_1,2,Fayette,USA.39_1
USA.39.27_1,2,Forest,USA.39_1
USA.39.28_1,2,Franklin,USA.39_1
USA.39.29_1,2,Fulton,USA.39_1
USA.39.30_1,2,Greene,USA.39_1
USA.39.31_1,2,Huntingdon,USA.39_1
USA.39.32_1,2,Indiana,USA.39_1
USA.39.33_1,2,Jefferson,USA.39_1
USA.39.34_1,2,Juniata,USA.39_1
USA.39.35_1,2,Lackawanna,USA.39_1
USA.39.36_1,2,Lancaster,USA.39_1
USA.39.37_1,2,Lawrence,USA.39_1
USA.39.38_1,2,Lebanon,USA.39_1
USA.39.39_1,2,Lehigh,USA.39_1
USA.39.40_1,2,Luzerne,USA.39_1
USA.39.41_1,2,Lycoming,USA.39_1
USA.39.42_1,2,Mc Kean,USA.39_1
USA.39.43_1,2,Mercer,USA.39_1
USA.39.44_1,2,Mifflin,USA.39_1
USA.39.45_1,2,Monroe,USA.39_1
USA.39.46_1,2,Montgomery,USA.39_1
USA.39.47_1,2,Montour,USA.39_1
USA.39.48_1,2,Northampton,USA.39_1
USA.39.49_1,2,Northumberland,USA.39_1
USA.39.50_1,2,Perry,USA.39_1
USA.39.51_1,2,Philadelphia,USA.39_1
USA.39.52_1,2,Pike,USA.39_1
USA.39.53_1,2,Potter,USA.39_1
USA.39.54_1,2,Schuylkill,USA.39_1
USA.39.55_1,2,Snyder,USA.39_1
USA.39.56_1,2,Somerset,USA.39_1
USA.39.57_1,2,Sullivan,USA.39_1
USA.39.58_1,2,Susquehanna,USA.39_1
USA.39.59_1,2,Tioga,USA.39_1
USA.39.60_1,2,Union,USA.39_1
USA.39.61_1,2,Venango,USA.39_1
USA.39.62_1,2,Warren,USA.39_1
USA.39.63_1,2,Washington,USA.39_1
USA.39.64_1,2,Wayne,USA.39_1
USA.39.65_1,2,Westmoreland,USA.39_1
USA.39.66_1,2,Wyoming,USA.39_1
USA.39.67_1,2,York,USA.39_1
USA.40.1_1,2,Bristol,USA.40_1
USA.40.2_1,2,Kent,USA.40_1
USA.40.3_1,2,Newport,USA.40_1
USA.40.4_1,2,Providence,USA.40_1
USA.40.5_1,2,Washington,USA.40_1
USA.41.1_1,2,Abbeville,USA.41_1
USA.41.2_1,2,Aiken,USA.41_1
USA.41.3_1,2,Allendale,USA.41_1
USA.41.4_1,2,Anderson,USA.41_1
USA.41.5_1,2,Bamberg,USA.41_1
USA.41.6_1,2,Barnwell,USA.41_1
USA.41.7_1,2,Beaufort,USA.41_1
USA.41.8_1,2,Berkeley,USA.41_1
USA.41.9_1,2,Calhoun,USA.41_1
USA.41.10_1,2,Charleston,USA.41_1
USA.41.11_1,2,Cherokee,USA.41_1
USA.41.12_1,2,Chester,USA.41_1
USA.41.13_1,2,Chesterfield,USA.41_1
USA.41.14_1,2,Clarendon,USA.41_1
USA.41.15_1,2,Colleton,USA.41_1
USA.41.16_1,2,Darlington,USA.41_1
USA.41.17_1,2,Dillon,USA.41_1
USA.41.18_1,2,Dorchester,USA.41_1
USA.41.19_1,2,Edgefield,USA.41_1
USA.41.20_1,2,Fairfield,USA.41_1
USA.41.21_1,2,Florence,USA.41_1
USA.41.22_1,2,Georgetown,USA.41_1
USA.41.23_1,2,Greenville,USA.41_1
USA.41.24_1,2,Greenwood,USA.41_1
USA.41.25_1,2,Hampton,USA.41_1
USA.41.26_1,2,Horry,USA.41_1
USA.41.27_1,2,Jasper,USA.41_1
USA.41.28_1,2,Kershaw,USA.41_1
USA.41.29_1,2,Lancaster,USA.41_1
USA.41.30_1,2,Laurens,USA.41_1
USA.41.31_1,2,Lee,USA.41_1
USA.41.32_1,2,Lexington,USA.41_1
USA.41.33_1,2,Marion,USA.41_1
USA.41.34_1,2,Marlboro,USA.41_1
USA.41.35_1,2,McCormick,USA.41_1
USA.41.36_1,2,Newberry,USA.41_1
USA.41.37_1,2,Oconee,USA.41_1
USA.41.38_1,2,Orangeburg,USA.41_1
USA.41.39_1,2,Pickens,USA.41_1
USA.41.40_1,2,Richland,USA.41_1
USA.41.41_1,2,Saluda,USA.41_1
USA.41.42_1,2,Spartanburg,USA.41_1
USA.41.43_1,2,Sumter,USA.41_1
USA.41.44_1,2,Union,USA.41_1
USA.41.45_1,2,Williamsburg,USA.41_1
USA.41.46_1,2,York,USA.41_1
USA.42.1_1,2,Aurora,USA.42_1
USA.42.2_1,2,Beadle,USA.42_1
USA.42.3_1,2,Bennett,USA.42_1
USA.42.4_1,2,Bon Homme,USA.42_1
USA.42.5_1,2,Brookings,USA.42_1
USA.42.6_1,2,Brown,USA.42_1
USA.42.7_1,2,Brule,USA.42_1
USA.42.8_1,2,Buffalo,USA.42_1
USA.42.9_1,2,Butte,USA.42_1
USA.42.10_1,2,Campbell,USA.42_1
USA.42.11_1,2,Charles Mix,USA.42_1
USA.42.12_1,2,Clark,USA.42_1
USA.42.13_1,2,Clay,USA.42_1
USA.42.14_1,2,Codington,USA.42_1
USA.42.15_1,2,Corson,USA.42_1
USA.42.16_1,2,Custer,USA.42_1
USA.42.17_1,2,Davison,USA.42_1
USA.42.18_1,2,Day,USA.42_1
USA.42.19_1,2,Deuel,USA.42_1
USA.42.20_1,2,Dewey,USA.42_1
USA.42.21_1,2,Douglas,USA.42_1
USA.42.22_1,2,Edmunds,USA.42_1
USA.42.23_1,2,Fall River,USA.42_1
USA.42.24_1,2,Faulk,USA.42_1
USA.42.25_1,2,Grant,USA.42_1
USA.42.26_1,2,Gregory,USA.42_1
USA.42.27_1,2,Haakon,USA.42_1
USA.42.28_1,2,Hamlin,USA.42_1
USA.42.29_1,2,Hand,USA.42_1
USA.42.30_1,2,Hanson,USA.42_1
USA.42.31_1,2,Harding,USA.42_1
USA.42.32_1,2,Hughes,USA.42_1
USA.42.33_1,2,Hutchinson,USA.42_1
USA.42.34_1,2,Hyde,USA.42_1
USA.42.35_1,2,Jackson,USA.42_1
USA.42.36_1,2,Jerauld,USA.42_1
USA.42.37_1,2,Jones,USA.42_1
USA.42.38_1,2,Kingsbury,USA.42_1
USA.42.39_1,2,Lake,USA.42_1
USA.42.40_1,2,Lawrence,USA.42_1
USA.42.41_1,2,Lincoln,USA.42_1
USA.42.42_1,2,Lyman,USA.42_1
USA.42.43_1,2,Marshall,USA.42_1
USA.42.44_1,2,McCook,USA.42_1
USA.42.45_1,2,McPherson,USA.42_1
USA.42.46_1,2,Meade,USA.42_1
USA.42.47_1,2,Mellette,USA.42_1
USA.42.48_1,2,Miner,USA.42_1
USA.42.49_1,2,Minnehaha,USA.42_1
USA.42.50_1,2,Moody,USA.42_1
USA.42.51_1,2,Pennington,USA.42_1
USA.42.52_1,2,Perkins,USA.42_1
USA.42.53_1,2,Potter,USA.42_1
USA.42.54_1,2,Roberts,USA.42_1
USA.42.55_1,2,Sanborn,USA.42_1
USA.42.56_1,2,Shannon,USA.42_1
USA.42.57_1,2,Spink,USA.42_1
USA.42.58_1,2,Stanley,USA.42_1
USA.42.59_1,2,Sully,USA.42_1
USA.42.60_1,2,Todd,USA.42_1
USA.42.61_1,2,Tripp,USA.42_1
USA.42.62_1,2,Turner,USA.42_1
USA.42.63_1,2,Union,USA.42_1
USA.42.64_1,2,Walworth,USA.42_1
USA.42.65_1,2,Yankton,USA.42_1
USA.42.66_1,2,Ziebach,USA.42_1
USA.43.1_1,2,Anderson,USA.43_1
USA.43.2_1,2,Bedford,USA.43_1
USA.43.3_1,2,Benton,USA.43_1
USA.43.4_1,2,Bledsoe,USA.43_1
USA.43.5_1,2,Blount,USA.43_1
USA.43.6_1,2,Bradley,USA.43_1
USA.43.7_1,2,Campbell,USA.43_1
USA.43.8_1,2,Cannon,USA.43_1
USA.43.9_1,2,Carroll,USA.43_1
USA.43.10_1,2,Carter,USA.43_1
USA.43.11_1,2,Cheatham,USA.43_1
USA.43.12_1,2,Chester,USA.43_1
USA.43.13_1,2,Claiborne,USA.43_1
USA.43.14_1,2,Clay,USA.43_1
USA.43.15_1,2,Cocke,USA.43_1
USA.43.16_1,2,Coffee,USA.43_1
USA.43.17_1,2,Crockett,USA.43_1
USA.43.18_1,2,Cumberland,USA.43_1
USA.43.19_1,2,Davidson,USA.43_1
USA.43.20_1,2,Decatur,USA.43_1
USA.43.21_1,2,DeKalb,USA.43_1
USA.43.22_1,2,Dickson,USA.43_1
USA.43.23_1,2,Dyer,USA.43_1
USA.43.24_1,2,Fayette,USA.43_1
USA.43.25_1,2,Fentress,USA.43_1
USA.43.26_1,2,Franklin,USA.43_1
USA.43.27_1,2,Gibson,USA.43_1
USA.43.28_1,2,Giles,USA.43_1
USA.43.29_1,2,Grainger,USA.43_1
USA.43.30_1,2,Greene,USA.43_1
USA.43.31_1,2,Grundy,USA.43_1
USA.43.32_1,2,Hamblen,USA.43_1
USA.43.33_1,2,Hamilton,USA.43_1
USA.43.34_1,2,Hancock,USA.43_1
USA.43.35_1,2,Hardeman,USA.43_1
USA.43.36_1,2,Hardin,USA.43_1
USA.43.37_1,2,Hawkins,USA.43_1
USA.43.38_1,2,Haywood,USA.43_1
USA.43.39_1,2,Henderson,USA.43_1
USA.43.40_1,2,Henry,USA.43_1
USA.43.41_1,2,Hickman,USA.43_1
USA.43.42_1,2,Houston,USA.43_1
USA.43.43_1,2,Humphreys,USA.43_1
USA.43.44_1,2,Jackson,USA.43_1
USA.43.45_1,2,Jefferson,USA.43_1
USA.43.46_1,2,Johnson,USA.43_1
USA.43.47_1,2,Knox,USA.43_1
USA.43.48_1,2,Lake,USA.43_1
USA.43.49_1,2,Lauderdale,USA.43_1
USA.43.50_1,2,Lawrence,USA.43_1
USA.43.51_1,2,Lewis,USA.43_1
USA.43.52_1,2,Lincoln,USA.43_1
USA.43.53_1,2,Loudon,USA.43_1
USA.43.54_1,2,Macon,USA.43_1
USA.43.55_1,2,Madison,USA.43_1
USA.43.56_1,2,Marion,USA.43_1
USA.43.57_1,2,Marshall,USA.43_1
USA.43.58_1,2,Maury,USA.43_1
USA.43.59_1,2,McMinn,USA.43_1
USA.43.60_1,2,McNairy,USA.43_1
USA.43.61_1,2,Meigs,USA.43_1
USA.43.62_1,2,Monroe,USA.43_1
USA.43.63_1,2,Montgomery,USA.43_1
USA.43.64_1,2,Moore,USA.43_1
USA.43.65_1,2,Morgan,USA.43_1
USA.43.66_1,2,Obion,USA.43_1
USA.43.67_1,2,Overton,USA.43_1
USA.43.68_1,2,Perry,USA.43_1
USA.43.69_1,2,Pickett,USA.43_1
USA.43.70_1,2,Polk,USA.43_1
USA.43.71_1,2,Putnam,USA.43_1
USA.43.72_1,2,Rhea,USA.43_1
USA.43.73_1,2,Roane,USA.43_1
USA.43.74_1,2,Robertson,USA.43_1
USA.43.75_1,2,Rutherford,USA.43_1
USA.43.76_1,2,Scott,USA.43_1
USA.43.77_1,2,Sequatchie,USA.43_1
USA.43.78_1,2,Sevier,USA.43_1
USA.43.79_1,2,Shelby,USA.43_1
USA.43.80_1,2,Smith,USA.43_1
USA.43.81_1,2,Stewart,USA.43_1
USA.43.82_1,2,Sullivan,USA.43_1
USA.43.83_1,2,Sumner,USA.43_1
USA.43.84_1,2,Tipton,USA.43_1
USA.43.85_1,2,Trousdale,USA.43_1
USA.43.86_1,2,Unicoi,USA.43_1
USA.43.87_1,2,Union,USA.43_1
USA.43.88_1,2,Van Buren,USA.43_1
USA.43.89_1,2,Warren,USA.43_1
USA.43.90_1,2,Washington,USA.43_1
USA.43.91_1,2,Wayne,USA.43_1
USA.43.92_1,2,Weakley,USA.43_1
USA.43.93_1,2,White,USA.43_1
USA.43.94_1,2,Williamson,USA.43_1
USA.43.95_1,2,Wilson,USA.43_1
USA.44.1_1,2,Anderson,USA.44_1
USA.44.2_1,2,Andrews,USA.44_1
USA.44.3_1,2,Angelina,USA.44_1
USA.44.4_1,2,Aransas,USA.44_1
USA.44.5_1,2,Archer,USA.44_1
USA.44.6_1,2,Armstrong,USA.44_1
USA.44.7_1,2,Atascosa,USA.44_1
USA.44.8_1,2,Austin,USA.44_1
USA.44.9_1,2,Bailey,USA.44_1
USA.44.10_1,2,Bandera,USA.44_1
USA.44.11_1,2,Bastrop,USA.44_1
USA.44.12_1,2,Baylor,USA.44_1
USA.44.13_1,2,Bee,USA.44_1
USA.44.14_1,2,Bell,USA.44_1
USA.44.15_1,2,Bexar,USA.44_1
USA.44.16_1,2,Blanco,USA.44_1
USA.44.17_1,2,Borden,USA.44_1
USA.44.18_1,2,Bosque,USA.44_1
USA.44.19_1,2,Bowie,USA.44_1
USA.44.20_1,2,Brazoria,USA.44_1
USA.44.21_1,2,Brazos,USA.44_1
USA.44.22_1,2,Brewster,USA.44_1
USA.44.23_1,2,Briscoe,USA.44_1
USA.44.24_1,2,Brooks,USA.44_1
USA.44.25_1,2,Brown,USA.44_1
USA.44.26_1,2,Burleson,USA.44_1
USA.44.27_1,2,Burnet,USA.44_1
USA.44.28_1,2,Caldwell,USA.44_1
USA.44.29_1,2,Calhoun,USA.44_1
USA.44.30_1,2,Callahan,USA.44_1
USA.44.31_1,2,Cameron,USA.44_1
USA.44.32_1,2,Camp,USA.44_1
USA.44.33_1,2,Carson,USA.44_1
USA.44.34_1,2,Cass,USA.44_1
USA.44.35_1,2,Castro,USA.44_1
USA.44.36_1,2,Chambers,USA.44_1
USA.44.37_1,2,Cherokee,USA.44_1
USA.44.38_1,2,Childress,USA.44_1
USA.44.39_1,2,Clay,USA.44_1
USA.44.40_1,2,Cochran,USA.44_1
USA.44.41_1,2,Coke,USA.44_1
USA.44.42_1,2,Coleman,USA.44_1
USA.44.43_1,2,Collin,USA.44_1
USA.44.44_1,2,Collingsworth,USA.44_1
USA.44.45_1,2,Colorado,USA.44_1
USA.44.46_1,2,Comal,USA.44_1
USA.44.47_1,2,Comanche,USA.44_1
USA.44.48_1,2,Concho,USA.44_1
USA.44.49_1,2,Cooke,USA.44_1
USA.44.50_1,2,Coryell,USA.44_1
USA.44.51_1,2,Cottle,USA.44_1
USA.44.52_1,2,Crane,USA.44_1
USA.44.53_1,2,Crockett,USA.44_1
USA.44.54_1,2,Crosby,USA.44_1
USA.44.55_1,2,Culberson,USA.44_1
USA.44.56_1,2,Dallam,USA.44_1
USA.44.57_1,2,Dallas,USA.44_1
USA.44.58_1,2,Dawson,USA.44_1
USA.44.59_1,2,Deaf Smith,USA.44_1
USA.44.60_1,2,Delta,USA.44_1
USA.44.61_1,2,Denton,USA.44_1
USA.44.62_1,2,Dewitt,USA.44_1
USA.44.63_1,2,Dickens,USA.44_1
USA.44.64_1,2,Dimmit,USA.44_1
USA.44.65_1,2,Donley,USA.44_1
USA.44.66_1,2,Duval,USA.44_1
USA.44.67_1,2,Eastland,USA.44_1
USA.44.68_1,2,Ector,USA.44_1
USA.44.69_1,2,Edwards,USA.44_1
USA.44.70_1,2,El Paso,USA.44_1
USA.44.71_1,2,Ellis,USA.44_1
USA.44.72_1,2,Erath,USA.44_1
USA.44.73_1,2,Falls,USA.44_1
USA.44.74_1,2,Fannin,USA.44_1
USA.44.75_1,2,Fayette,USA.44_1
USA.44.76_1,2,Fisher,USA.44_1
USA.44.77_1,2,Floyd,USA.44_1
USA.44.78_1,2,Foard,USA.44_1
USA.44.79_1,2,Fort Bend,USA.44_1
USA.44.80_1,2,Franklin,USA.44_1
USA.44.81_1,2,Freestone,USA.44_1
USA.44.82_1,2,Frio,USA.44_1
USA.44.83_1,2,Gaines,USA.44_1
USA.44.84_1,2,Galveston,USA.44_1
USA.44.85_1,2,Garza,USA.44_1
USA.44.86_1,2,Gillespie,USA.44_1
USA.44.87_1,2,Glasscock,USA.44_1
USA.44.88_1,2,Goliad,USA.44_1
USA.44.89_1,2,Gonzales,USA.44_1
USA.44.90_1,2,Gray,USA.44_1
USA.44.91_1,2,Grayson,USA.44_1
USA.44.92_1,2,Gregg,USA.44_1
USA.44.93_1,2,Grimes,USA.44_1
USA.44.94_1,2,Guadalupe,USA.44_1
USA.44.95_1,2,Hale,USA.44_1
USA.44.96_1,2,Hall,USA.44_1
USA.44.97_1,2,Hamilton,USA.44_1
USA.44.98_1,2,Hansford,USA.44_1
USA.44.99_1,2,Hardeman,USA.44_1
USA.44.100_1,2,Hardin,USA.44_1
USA.44.101_1,2,Harris,USA.44_1
USA.44.102_1,2,Harrison,USA.44_1
USA.44.103_1,2,Hartley,USA.44_1
USA.44.104_1,2,Haskell,USA.44_1
USA.44.105_1,2,Hays,USA.44_1
USA.44.106_1,2,Hemphill,USA.44_1
USA.44.107_1,2,Henderson,USA.44_1
USA.44.108_1,2,Hidalgo,USA.44_1
USA.44.109_1,2,Hill,USA.44_1
USA.44.110_1,2,Hockley,USA.44_1
USA.44.111_1,2,Hood,USA.44_1
USA.44.112_1,2,Hopkins,USA.44_1
USA.44.113_1,2,Houston,USA.44_1
USA.44.114_1,2,Howard,USA.44_1
USA.44.115_1,2,Hudspeth,USA.44_1
USA.44.116_1,2,Hunt,USA.44_1
USA.44.117_1,2,Hutchinson,USA.44_1
USA.44.118_1,2,Irion,USA.44_1
USA.44.119_1,2,Jack,USA.44_1
USA.44.120_1,2,Jackson,USA.44_1
USA.44.121_1,2,Jasper,USA.44_1
USA.44.122_1,2,Jeff Davis,USA.44_1
USA.44.123_1,2,Jefferson,USA.44_1
USA.44.124_1,2,Jim Hogg,USA.44_1
USA.44.125_1,2,Jim Wells,USA.44_1
USA.44.126_1,2,Johnson,USA.44_1
USA.44.127_1,2,Jones,USA.44_1
USA.44.128_1,2,Karnes,USA.44_1
USA.44.129_1,2,Kaufman,USA.44_1
USA.44.130_1,2,Kendall,USA.44_1
USA.44.131_1,2,Kenedy,USA.44_1
USA.44.132_1,2,Kent,USA.44_1
USA.44.133_1,2,Kerr,USA.44_1
USA.44.134_1,2,Kimble,USA.44_1
USA.44.135_1,2,King,USA.44_1
USA.44.136_1,2,Kinney,USA.44_1
USA.44.137_1,2,Kleberg,USA.44_1
USA.44.138_1,2,Knox,USA.44_1
USA.44.139_1,2,La Salle,USA.44_1
USA.44.140_1,2,Lamar,USA.44_1
USA.44.141_1,2,Lamb,USA.44_1
USA.44.142_1,2,Lampasas,USA.44_1
USA.44.143_1,2,Lavaca,USA.44_1
USA.44.144_1,2,Lee,USA.44_1
USA.44.145_1,2,Leon,USA.44_1
USA.44.146_1,2,Liberty,USA.44_1
USA.44.147_1,2,Limestone,USA.44_1
USA.44.148_1,2,Lipscomb,USA.44_1
USA.44.149_1,2,Live Oak,USA.44_1
USA.44.150_1,2,Llano,USA.44_1
USA.44.151_1,2,Loving,USA.44_1
USA.44.152_1,2,Lubbock,USA.44_1
USA.44.153_1,2,Lynn,USA.44_1
USA.44.154_1,2,Madison,USA.44_1
USA.44.155_1,2,Marion,USA.44_1
USA.44.156_1,2,Martin,USA.44_1
USA.44.157_1,2,Mason,USA.44_1
USA.44.158_1,2,Matagorda,USA.44_1
USA.44.159_1,2,Maverick,USA.44_1
USA.44.160_1,2,McCulloch,USA.44_1
USA.44.161_1,2,McLennan,USA.44_1
USA.44.162_1,2,McMullen,USA.44_1
USA.44.163_1,2,Medina,USA.44_1
USA.44.164_1,2,Menard,USA.44_1
USA.44.165_1,2,Midland,USA.44_1
USA.44.166_1,2,Milam,USA.44_1
USA.44.167_1,2,Mills,USA.44_1
USA.44.168_1,2,Mitchell,USA.44_1
USA.44.169_1,2,Montague,USA.44_1
USA.44.170_1,2,Montgomery,USA.44_1
USA.44.171_1,2,Moore,USA.44_1
USA.44.172_1,2,Morris,USA.44_1
USA.44.173_1,2,Motley,USA.44_1
USA.44.174_1,2,Nacogdoches,USA.44_1
USA.44.175_1,2,Navarro,USA.44_1
USA.44.176_1,2,Newton,USA.44_1
USA.44.177_1,2,Nolan,USA.44_1
USA.44.178_1,2,Nueces,USA.44_1
USA.44.179_1,2,Ochiltree,USA.44_1
USA.44.180_1,2,Oldham,USA.44_1
USA.44.181_1,2,Orange,USA.44_1
USA.44.182_1,2,Palo Pinto,USA.44_1
USA.44.183_1,2,Panola,USA.44_1
USA.44.184_1,2,Parker,USA.44_1
USA.44.185_1,2,Parmer,USA.44_1
USA.44.186_1,2,Pecos,USA.44_1
USA.44.187_1,2,Polk,USA.44_1
USA.44.188_1,2,Potter,USA.44_1
USA.44.189_1,2,Presidio,USA.44_1
USA.44.190_1,2,Rains,USA.44_1
USA.44.191_1,2,Randall,USA.44_1
USA.44.192_1,2,Reagan,USA.44_1
USA.44.193_1,2,Real,USA.44_1
USA.44.194_1,2,Red River,USA.44_1
USA.44.195_1,2,Reeves,USA.44_1
USA.44.196_1,2,Refugio,USA.44_1
USA.44.197_1,2,Roberts,USA.44_1
USA.44.198_1,2,Robertson,USA.44_1
USA.44.199_1,2,Rockwall,USA.44_1
USA.44.200_1,2,Runnels,USA.44_1
USA.44.201_1,2,Rusk,USA.44_1
USA.44.202_1,2,Sabine,USA.44_1
USA.44.203_1,2,San Augustine,USA.44_1
USA.44.204_1,2,San Jacinto,USA.44_1
USA.44.205_1,2,San Patricio,USA.44_1
USA.44.206_1,2,San Saba,USA.44_1
USA.44.207_1,2,Schleicher,USA.44_1
USA.44.208_1,2,Scurry,USA.44_1
USA.44.209_1,2,Shackelford,USA.44_1
USA.44.210_1,2,Shelby,USA.44_1
USA.44.211_1,2,Sherman,USA.44_1
USA.44.212_1,2,Smith,USA.44_1
USA.44.213_1,2,Somervell,USA.44_1
USA.44.214_1,2,Starr,USA.44_1
USA.44.215_1,2,Stephens,USA.44_1
USA.44.216_1,2,Sterling,USA.44_1
USA.44.217_1,2,Stonewall,USA.44_1
USA.44.218_1,2,Sutton,USA.44_1
USA.44.219_1,2,Swisher,USA.44_1
USA.44.220_1,2,Tarrant,USA.44_1
USA.44.221_1,2,Taylor,USA.44_1
USA.44.222_1,2,Terrell,USA.44_1
USA.44.223_1,2,Terry,USA.44_1
USA.44.224_1,2,Throckmorton,USA.44_1
USA.44.225_1,2,Titus,USA.44_1
USA.44.226_1,2,Tom Green,USA.44_1
USA.44.227_1,2,Travis,USA.44_1
USA.44.228_1,2,Trinity,USA.44_1
USA.44.229_1,2,Tyler,USA.44_1
USA.44.230_1,2,Upshur,USA.44_1
USA.44.231_1,2,Upton,USA.44_1
USA.44.232_1,2,Uvalde,USA.44_1
USA.44.233_1,2,Val Verde,USA.44_1
USA.44.234_1,2,Van Zandt,USA.44_1
USA.44.235_1,2,Victoria,USA.44_1
USA.44.236_1,2,Walker,USA.44_1
USA.44.237_1,2,Waller,USA.44_1
USA.44.238_1,2,Ward,USA.44_1
USA.44.239_1,2,Washington,USA.44_1
USA.44.240_1,2,Webb,USA.44_1
USA.44.241_1,2,Wharton,USA.44_1
USA.44.242_1,2,Wheeler,USA.44_1
USA.44.243_1,2,Wichita,USA.44_1
USA.44.244_1,2,Wilbarger,USA.44_1
USA.44.245_1,2,Willacy,USA.44_1
USA.44.246_1,2,Williamson,USA.44_1
USA.44.247_1,2,Wilson,USA.44_1
USA.44.248_1,2,Winkler,USA.44_1
USA.44.249_1,2,Wise,USA.44_1
USA.44.250_1,2,Wood,USA.44_1
USA.44.251_1,2,Yoakum,USA.44_1
USA.44.252_1,2,Young,USA.44_1
USA.44.253_1,2,Zapata,USA.44_1
USA.44.254_1,2,Zavala,USA.44_1
USA.45.1_1,2,Beaver,USA.45_1
USA.45.2_1,2,Box Elder,USA.45_1
USA.45.3_1,2,Cache,USA.45_1
USA.45.4_1,2,Carbon,USA.45_1
USA.45.5_1,2,Daggett,USA.45_1
USA.45.6_1,2,Davis,USA.45_1
USA.45.7_1,2,Duchesne,USA.45_1
USA.45.8_1,2,Emery,USA.45_1
USA.45.9_1,2,Garfield,USA.45_1
USA.45.10_1,2,Grand,USA.45_1
USA.45.11_1,2,Iron,USA.45_1
USA.45.12_1,2,Juab,USA.45_1
USA.45.13_1,2,Kane,USA.45_1
USA.45.14_1,2,Millard,USA.45_1
USA.45.15_1,2,Morgan,USA.45_1
USA.45.16_1,2,Piute,USA.45_1
USA.45.17_1,2,Rich,USA.45_1
USA.45.18_1,2,Salt Lake,USA.45_1
USA.45.19_1,2,San Juan,USA.45_1
USA.45.20_1,2,Sanpete,USA.45_1
USA.45.21_1,2,Sevier,USA.45_1
USA.45.22_1,2,Summit,USA.45_1
USA.45.23_1,2,Tooele,USA.45_1
USA.45.24_1,2,Uintah,USA.45_1
USA.45.25_1,2,Utah,USA.45_1
USA.45.26_1,2,Wasatch,USA.45_1
USA.45.27_1,2,Washington,USA.45_1
USA.45.28_1,2,Wayne,USA.45_1
USA.45.29_1,2,Weber,USA.45_1
USA.46.1_1,2,Addison,USA.46_1
USA.46.2_1,2,Bennington,USA.46_1
USA.46.3_1,2,Caledonia,USA.46_1
USA.46.4_1,2,Chittenden,USA.46_1
USA.46.5_1,2,Essex,USA.46_1
USA.46.6_1,2,Franklin,USA.46_1
USA.46.7_1,2,Grand Isle,USA.46_1
USA.46.8_1,2,Lamoille,USA.46_1
USA.46.9_1,2,Orange,USA.46_1
USA.46.10_1,2,Orleans,USA.46_1
USA.46.11_1,2,Rutland,USA.46_1
USA.46.12_1,2,Washington,USA.46_1
USA.46.13_1,2,Windham,USA.46_1
USA.46.14_1,2,Windsor,USA.46_1
USA.47.1_1,2,Accomack,USA.47_1
USA.47.2_1,2,Albemarle,USA.47_1
USA.47.3_1,2,Alexandria,USA.47_1
USA.47.4_1,2,Alleghany,USA.47_1
USA.47.5_1,2,Amelia,USA.47_1
USA.47.6_1,2,Amherst,USA.47_1
USA.47.7_1,2,Appomattox,USA.47_1
USA.47.8_1,2,Arlington,USA.47_1
USA.47.9_1,2,Augusta,USA.47_1
USA.47.10_1,2,Bath,USA.47_1
USA.47.11_1,2,Bedford,USA.47_1
USA.47.12_1,2,Bedford City,USA.47_1
USA.47.13_1,2,Bland,USA.47_1
USA.47.14_1,2,Botetourt,USA.47_1
USA.47.15_1,2,Bristol,USA.47_1
USA.47.16_1,2,Brunswick,USA.47_1
USA.47.17_1,2,Buchanan,USA.47_1
USA.47.18_1,2,Buckingham,USA.47_1
USA.47.19_1,2,Buena Vista,USA.47_1
USA.47.20_1,2,Campbell,USA.47_1
USA.47.21_1,2,Caroline,USA.47_1
USA.47.22_1,2,Carroll,USA.47_1
USA.47.23_1,2,Charles City,USA.47_1
USA.47.24_1,2,Charlotte,USA.47_1
USA.47.25_1,2,Charlottesville,USA.47_1
USA.47.26_1,2,Chesapeake,USA.47_1
USA.47.27_1,2,Chesterfield,USA.47_1
USA.47.28_1,2,Clarke,USA.47_1
USA.47.29_1,2,Clifton Forge City,USA.47_1
USA.47.30_1,2,Colonial Heights,USA.47_1
USA.47.31_1,2,Covington,USA.47_1
USA.47.32_1,2,Craig,USA.47_1
USA.47.33_1,2,Culpeper,USA.47_1
